Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.030123949050903	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
9.742446899414062	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
13.709058046340942	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
17.363091945648193	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
21.154046773910522	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
25.050683975219727	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
28.81944990158081	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
32.81388592720032	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
36.670372009277344	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
40.29536986351013	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
44.114320039749146	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
48.19340205192566	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
53.0737669467926	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
57.30139207839966	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
61.35126280784607	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
65.31132507324219	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
69.70344114303589	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
73.70613384246826	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
77.71954083442688	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
81.72060298919678	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
85.8578109741211	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
89.79801487922668	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
93.53245878219604	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
97.97128200531006	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
101.77542114257812	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
105.86444687843323	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
110.41967391967773	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
116.20208501815796	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
121.44304609298706	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
125.1273410320282	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
128.74763989448547	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
132.24764394760132	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
136.17468786239624	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
140.1381380558014	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
144.48598098754883	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
149.1020269393921	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
153.23151993751526	36	199.3077	3.085565	200.0	184.0	199.30769230769232	3.0855647877125505	5182	188803
157.6516420841217	37	199.26923	2.822406	200.0	186.0	199.26923076923077	2.822406124454974	5181	193984
163.2559368610382	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199184
168.0096628665924	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204384
172.63458800315857	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209584
176.72516298294067	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214784
181.25775504112244	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219984
185.1347827911377	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225184
188.86474990844727	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230384
192.73506593704224	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235584
196.99836897850037	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240784
200.88717794418335	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245984
204.76042413711548	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251184
208.48283576965332	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256384
212.7696340084076	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261584
217.53761911392212	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266784
222.53625011444092	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271984
226.93551898002625	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277184
231.5027060508728	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282384
235.88635396957397	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287584
240.05103611946106	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292784
244.40610098838806	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297984
248.57463383674622	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	303184
252.8357548713684	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	308384
