Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
58000	194.87	13.254172927799006	194.87	916	0.0872	0.0005	0.010690571069717407
59000	195.33	13.018490695929387	195.33	921	0.08560000000000001	0.0005	0.010905365546544393
60000	196.62	7.275685534710801	196.62	926	0.084	0.0005	0.01113991227414873
61000	196.37	7.562611982641977	196.62	932	0.0824	0.0005	0.011356181701024374
62000	196.11	7.873874522749268	196.62	937	0.08080000000000001	0.0005	0.011570794449912178
63000	196.17	7.928499227470479	196.62	942	0.0792	0.0005	0.011786524719662137
64000	196.43	7.824646956892048	196.62	947	0.0776	0.0005	0.011999807490242853
65000	196.33	7.9938163601623975	196.62	952	0.07600000000000001	0.0005	0.012260183029704623
66000	195.66	8.711165249264877	196.62	958	0.07440000000000001	0.0005	0.012477097709973654
67000	195.72	8.658036728958823	196.62	963	0.0728	0.0005	0.01268771919939253
68000	195.97	8.48817412639491	196.62	968	0.07120000000000001	0.0005	0.012891822192404005
69000	195.81	8.816683049764237	196.62	973	0.06960000000000001	0.0005	0.013094629181755914
70000	195.42	9.256543631399358	196.62	978	0.068	0.0005	0.013304439187049866
71000	195.3	9.274157643689266	196.62	983	0.06640000000000001	0.0005	0.01355019920402103
72000	194.74	9.691872884019888	196.62	989	0.0648	0.0005	0.01375562416182624
73000	194.58	9.879453426176976	196.62	994	0.0632	0.0005	0.014001208610004848
74000	193.75	10.56160499166675	196.62	999	0.06160000000000001	0.0005	0.014216501712799073
75000	193.88	10.214969407687917	196.62	1004	0.060000000000000005	0.0005	0.014453653626971775
76000	190.85	21.935986415021322	196.62	1011	0.0584	0.0005	0.014662821955151029
77000	190.27	21.891484645861734	196.62	1016	0.0568	0.0005	0.014901426633199056
78000	189.11	22.108321962555188	196.62	1022	0.0552	0.0005	0.015159538918071322
79000	188.66	22.151848681317773	196.62	1027	0.05360000000000001	0.0005	0.01536937137444814
80000	188.77	22.083412326902742	196.62	1032	0.052000000000000005	0.0005	0.015575477215978835
81000	188.75	22.09768087379307	196.62	1037	0.05040000000000001	0.0005	0.015781864192750718
82000	187.82	22.662912434195214	196.62	1043	0.0488	0.0005	0.016008997162183125
83000	187.23	22.656943747999197	196.62	1048	0.0472	0.0005	0.01623691029018826
84000	179.19	41.37479788470271	196.62	1058	0.0456	0.0005	0.016460728579097323
85000	177.58	41.25534632020437	196.62	1064	0.04400000000000001	0.0005	0.016697592735290527
86000	172.55	47.059191450767614	196.62	1071	0.04240000000000001	0.0005	0.01694612721602122
87000	170.97	46.84025085329924	196.62	1078	0.0408	0.0005	0.01718968669573466
88000	153.94	64.30580378161834	196.62	1092	0.039200000000000006	0.0005	0.01746781249841054
89000	143.1	69.89284655814212	196.62	1103	0.0376	0.0005	0.017727050516340468
90000	138.44	71.30306024288157	196.62	1112	0.036000000000000004	0.0005	0.017983693877855936
91000	129.87	73.7790830791492	196.62	1122	0.034400000000000014	0.0005	0.018207446999020046
92000	128.27	72.75614819381245	196.62	1128	0.03280000000000001	0.0005	0.0184271510442098
93000	124.86	72.12309200249253	196.62	1135	0.031200000000000006	0.0005	0.018648628062672087
94000	124.14	71.6343520945084	196.62	1141	0.0296	0.0005	0.018889427185058594
95000	122.08	70.12213345299756	196.62	1147	0.027999999999999997	0.0005	0.01910730024178823
96000	126.71	67.65741570589287	196.62	1154	0.026400000000000007	0.0005	0.019315190845065645
97000	127.17	68.00794880012188	196.62	1160	0.024800000000000003	0.0005	0.019530556069480048
98000	127.94	68.6873816650482	196.62	1165	0.023200000000000012	0.0005	0.019742251104778712
99000	131.31	67.31533183458282	196.62	1171	0.021600000000000008	0.0005	0.01995412720574273
100000	131.93	67.78027072828789	196.62	1176	0.02	0.0005	0.020165580047501457
