Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.7958149909973145	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
5.83238673210144	1	25.728205	13.050709	82.0	9.0	25.72820512820513	13.050708767823215	5017	10031
7.859578847885132	2	45.36036	24.80511	135.0	10.0	45.36036036036036	24.805111647281578	5035	15066
9.690494060516357	3	62.5875	34.149193	160.0	19.0	62.5875	34.14919243188629	5007	20073
11.446689128875732	4	88.77193	37.579865	200.0	25.0	88.7719298245614	37.579864683219796	5060	25133
13.163743019104004	5	123.82927	35.6753	200.0	43.0	123.82926829268293	35.67529885291912	5077	30210
14.8754141330719	6	129.6923	37.62375	200.0	39.0	129.69230769230768	37.62374716963759	5058	35268
16.653044939041138	7	133.1842	39.910988	200.0	35.0	133.18421052631578	39.9109899540662	5061	40329
18.845070838928223	8	163.25807	32.792572	200.0	89.0	163.25806451612902	32.79257168238296	5061	45390
20.623330116271973	9	168.46666	33.07036	200.0	115.0	168.46666666666667	33.07036269666374	5054	50444
22.56018590927124	10	182.89285	22.041098	200.0	131.0	182.89285714285714	22.041096818887937	5121	55565
24.28238296508789	11	187.7037	22.165731	200.0	129.0	187.7037037037037	22.165730664974898	5068	60633
26.268184900283813	12	188.77777	25.764362	200.0	101.0	188.77777777777777	25.76436432625114	5097	65730
27.96898579597473	13	180.46428	42.480656	200.0	32.0	180.46428571428572	42.48065285923627	5053	70783
29.74320697784424	14	190.92592	19.81381	200.0	138.0	190.92592592592592	19.8138109818415	5155	75938
31.4700710773468	15	188.18518	25.587954	200.0	111.0	188.1851851851852	25.5879558430322	5081	81019
33.64934515953064	16	176.65517	34.715866	200.0	103.0	176.6551724137931	34.71586724774966	5123	86142
35.74749493598938	17	184.57143	36.256454	200.0	61.0	184.57142857142858	36.25645614569767	5168	91310
38.79337286949158	18	176.41379	39.358227	200.0	67.0	176.41379310344828	39.358228549794816	5116	96426
42.578553915023804	19	192.2963	19.916147	200.0	112.0	192.2962962962963	19.916147951989657	5192	101618
46.61678099632263	20	190.37038	26.041489	200.0	98.0	190.37037037037038	26.041488476756623	5140	106758
50.04709982872009	21	195.42308	16.072369	200.0	131.0	195.42307692307693	16.072367775693778	5081	111839
53.28819489479065	22	196.0	12.11166	200.0	145.0	196.0	12.111659989130626	5096	116935
56.49006390571594	23	196.11539	19.423075	200.0	99.0	196.1153846153846	19.42307692307692	5099	122034
59.70680809020996	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127234
63.187448024749756	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132434
66.37382507324219	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	137634
69.8445041179657	27	191.77777	29.435848	200.0	72.0	191.77777777777777	29.435847801659612	5178	142812
73.12640690803528	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	148012
76.41997909545898	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153212
79.63798093795776	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158412
82.92105507850647	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	163612
86.24583196640015	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168812
90.13895511627197	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	174012
93.45653891563416	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	179212
96.59891414642334	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184412
99.81623411178589	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	189612
103.17056012153625	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	194812
106.44509506225586	38	199.6923	1.5384617	200.0	192.0	199.69230769230768	1.5384615384615385	5192	200004
109.60825085639954	39	197.15384	5.223411	200.0	184.0	197.15384615384616	5.223411114266141	5126	205130
112.73898911476135	40	194.76923	7.072741	200.0	180.0	194.76923076923077	7.07274123936775	5064	210194
115.86555194854736	41	180.07143	11.231107	200.0	149.0	180.07142857142858	11.23110658403885	5042	215236
119.0086841583252	42	163.51613	8.669082	183.0	149.0	163.51612903225808	8.669081015930699	5069	220305
122.41991090774536	43	155.84848	11.171179	179.0	138.0	155.84848484848484	11.171178316410636	5143	225448
125.51548194885254	44	148.14706	8.599358	163.0	131.0	148.14705882352942	8.59935822824682	5037	230485
128.67707300186157	45	151.44118	7.158669	167.0	139.0	151.44117647058823	7.1586688561762335	5149	235634
131.66885900497437	46	157.09375	9.94472	173.0	136.0	157.09375	9.944720254361105	5027	240661
135.40745186805725	47	170.63333	11.608857	196.0	152.0	170.63333333333333	11.60885677211824	5119	245780
138.47572302818298	48	185.55556	7.3853374	200.0	171.0	185.55555555555554	7.3853374923928286	5010	250790
141.96748900413513	49	197.42308	6.499545	200.0	175.0	197.42307692307693	6.499544817926613	5133	255923
145.51441311836243	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261123
150.25236988067627	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266323
155.21124577522278	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271523
158.79698991775513	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	276723
161.95778584480286	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	281923
165.04497694969177	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287123
168.194011926651	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292323
171.478670835495	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297523
174.83697700500488	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	302723
