Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.21276595744681	10.245779972412858	-inf	47	0.982	0.0005	2.192417780558268e-05
2000	21.095744680851062	10.803928707154645	-inf	94	0.964	0.0005	0.000196303923924764
3000	20.67	10.14894575805783	21.43	144	0.946	0.0005	0.00032400137848324244
4000	21.73	11.318882453670062	21.94	185	0.9279999999999999	0.0005	0.0004554344548119439
5000	22.96	12.473107070814393	23.38	230	0.91	0.0005	0.0005890574720170763
6000	22.2	10.26547612144707	23.38	278	0.892	0.0005	0.0007219333781136407
7000	24.4	12.079735096433199	24.4	311	0.874	0.0005	0.0008595753378338284
8000	26.07	12.240306368714796	26.3	351	0.856	0.0005	0.000997622807820638
9000	24.64	12.92170267418346	26.68	393	0.838	0.0005	0.0011354861656824747
10000	26.63	17.5326295802997	26.95	425	0.82	0.0005	0.0012745771805445353
11000	29.04	20.034929498253796	29.04	455	0.802	0.0005	0.0014145477612813313
12000	33.1	21.194102953416078	33.1	479	0.784	0.0005	0.001559526655409071
13000	36.2	23.025637884757938	36.54	506	0.766	0.0005	0.0017001972595850627
14000	39.66	24.32415260600048	39.66	526	0.748	0.0005	0.0018439472383923001
15000	41.06	23.936925450023857	41.71	550	0.73	0.0005	0.0019904477728737726
16000	44.28	26.10673476327517	44.37	571	0.712	0.0005	0.0021367144584655763
17000	47.2	29.808723555362107	47.2	591	0.694	0.0005	0.002285444206661648
18000	47.79	32.126716296565384	47.79	608	0.6759999999999999	0.0005	0.002436000241173638
19000	48.63	31.98051125294904	49.18	626	0.6579999999999999	0.0005	0.002587206098768446
20000	53.4	38.11745007211264	53.4	639	0.6399999999999999	0.0005	0.0027450764179229735
21000	57.68	41.47020134988496	58.4	652	0.622	0.0005	0.0029025755325953165
22000	61.62	42.33173277814174	61.62	668	0.604	0.0005	0.0030617608626683553
23000	67.34	46.18251184160515	67.34	679	0.586	0.0005	0.0032191374566819934
24000	70.5	47.32261615760481	70.5	689	0.5680000000000001	0.0005	0.003380780021349589
25000	76.29	50.88463324030153	76.29	699	0.55	0.0005	0.003541883627573649
26000	81.34	54.06241208085336	81.41	705	0.532	0.0005	0.0037093258566326566
27000	86.58	56.099051685389476	86.58	713	0.514	0.0005	0.003872984184159173
28000	93.26	55.717613014198655	93.26	722	0.4959999999999999	0.0005	0.004038225544823541
29000	98.99	58.82762871304605	98.99	728	0.478	0.0005	0.00420870496167077
30000	105.09	60.74703202626446	105.09	734	0.45999999999999996	0.0005	0.004381328026453654
31000	106.36	61.343544077596306	106.36	742	0.44199999999999995	0.0005	0.0045505960782368975
32000	112.83	62.476564406183535	112.83	748	0.42399999999999993	0.0005	0.004726183613141378
33000	116.93	64.3110029466187	116.93	756	0.4059999999999999	0.0005	0.004899553325441149
34000	123.05	64.83507923955982	123.05	761	0.3879999999999999	0.0005	0.0050767438941531715
35000	130.57	64.66595008194035	130.57	767	0.37	0.0005	0.005255859163072374
36000	134.47	63.96553056138907	134.47	772	0.352	0.0005	0.005436243348651462
37000	140.13	63.441572332343725	140.43	778	0.33399999999999996	0.0005	0.0056153764327367146
38000	144.53	63.282770957030635	144.53	783	0.31599999999999995	0.0005	0.00580376942952474
39000	150.26	62.08713554352464	150.26	788	0.29799999999999993	0.0005	0.005986039174927606
40000	155.38	59.77955837909811	155.38	793	0.2799999999999999	0.0005	0.006169200009769863
41000	160.1	57.864928929361014	160.1	798	0.262	0.0005	0.006354742778672112
42000	161.65	57.17401070416521	161.65	803	0.244	0.0005	0.006561386055416531
43000	166.01	55.66695518887305	166.01	808	0.22599999999999998	0.0005	0.006792381604512532
44000	168.6	55.51864551661902	168.6	813	0.20799999999999996	0.0005	0.006993935836686028
45000	172.82	53.795609486276845	172.82	818	0.18999999999999995	0.0005	0.007205997506777445
46000	176.84	50.378908285114726	176.84	823	0.17199999999999993	0.0005	0.007403854396608141
47000	178.75	48.00341133711228	178.75	828	0.15400000000000003	0.0005	0.007608932256698608
48000	181.42	45.38373717533628	181.42	833	0.136	0.0005	0.007825147244665358
49000	184.83	41.194187696809855	184.83	838	0.118	0.0005	0.008021906084484524
50000	188.08	37.27671659360573	188.08	844	0.1	0.0005	0.00824772192372216
51000	189.55	35.72880490584592	189.55	849	0.0984	0.0005	0.008466460837258234
52000	194.55	22.944879603083557	194.55	854	0.09680000000000001	0.0005	0.0086921622355779
53000	195.32	22.35660081497185	195.32	859	0.0952	0.0005	0.008918411135673522
54000	195.83	22.14680789639897	195.83	864	0.0936	0.0005	0.009137636423110962
55000	197.26	17.20094183467871	197.26	869	0.092	0.0005	0.009343984458181593
56000	197.26	17.20094183467871	197.26	874	0.09040000000000001	0.0005	0.009550913903448317
57000	198.51	12.037852798568359	198.51	879	0.0888	0.0005	0.009760577479998271
58000	198.51	12.037852798568359	198.51	884	0.0872	0.0005	0.00997746639781528
59000	199.68	3.1839597987411836	199.68	889	0.08560000000000001	0.0005	0.010190619428952535
60000	199.62	3.2335120225538057	199.68	894	0.084	0.0005	0.010406812495655483
61000	199.62	3.2335120225538048	199.68	899	0.0824	0.0005	0.010612428387006123
62000	199.14	5.735887028176199	199.68	904	0.08080000000000001	0.0005	0.0108143417040507
63000	199.14	5.735887028176199	199.68	909	0.0792	0.0005	0.011025175584687127
64000	198.78	6.716516954493602	199.68	914	0.0776	0.0005	0.011240196956528557
65000	198.78	6.716516954493602	199.68	919	0.07600000000000001	0.0005	0.011468318634563022
66000	198.78	6.716516954493602	199.68	924	0.07440000000000001	0.0005	0.011673044164975483
67000	198.78	6.716516954493603	199.68	929	0.0728	0.0005	0.011868132551511128
68000	198.75	6.714722630161279	199.68	934	0.07120000000000001	0.0005	0.012065354718102349
69000	198.75	6.714722630161279	199.68	939	0.06960000000000001	0.0005	0.012264874180157979
70000	198.85	6.318821092577318	199.68	944	0.068	0.0005	0.012462570269902547
71000	198.73	6.409141908243257	199.68	949	0.06640000000000001	0.0005	0.013141674730512832
72000	198.59	6.531607765320878	199.68	954	0.0648	0.0005	0.01343135999308692
73000	198.2	7.336211556382492	199.68	960	0.0632	0.0005	0.013622244464026557
74000	197.52	8.538711846642911	199.68	965	0.06160000000000001	0.0005	0.014026162226994833
75000	196.71	9.252345648536917	199.68	970	0.060000000000000005	0.0005	0.014333214693599277
76000	188.78	37.28205466440926	199.68	979	0.0584	0.0005	0.014537207219335768
77000	188.24	37.263955774984495	199.68	984	0.0568	0.0005	0.014745959175957574
78000	187.34	37.27417873005386	199.68	990	0.0552	0.0005	0.014952494965659247
79000	186.09	37.54359998721486	199.68	996	0.05360000000000001	0.0005	0.015165730251206292
80000	185.63	37.501107983631634	199.68	1001	0.052000000000000005	0.0005	0.015373672776752048
