Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.761588096618652	0	-1226.9712	68.46118	-1159.176	-1569.2529	200.0	0.0	7200	7200
10.513297319412231	1	-1342.3746	69.973724	-1231.5339	-1695.0007	200.0	0.0	7200	14400
14.503634214401245	2	-1354.9952	47.868935	-1252.0371	-1571.2556	200.0	0.0	7200	21600
18.7379252910614	3	-1326.3502	31.250708	-1223.2485	-1384.9524	200.0	0.0	7200	28800
22.6654269695282	4	-1325.0999	37.98974	-1208.7571	-1382.7079	200.0	0.0	7200	36000
26.660930156707764	5	-1305.362	41.997402	-1180.5118	-1420.4673	200.0	0.0	7200	43200
30.59804916381836	6	-1296.6687	68.342834	-1180.3706	-1637.3462	200.0	0.0	7200	50400
35.02915620803833	7	-1285.9406	37.940113	-1177.9447	-1334.6692	200.0	0.0	7200	57600
39.55403113365173	8	-1286.1333	41.38109	-1176.8187	-1343.1875	200.0	0.0	7200	64800
43.58313226699829	9	-1325.0046	34.83929	-1193.5668	-1383.6055	200.0	0.0	7200	72000
47.72630715370178	10	-1382.0627	39.249348	-1317.7202	-1456.2537	200.0	0.0	7200	79200
51.626941204071045	11	-1413.355	67.161156	-1309.0366	-1714.4524	200.0	0.0	7200	86400
55.58344030380249	12	-1422.2074	52.551876	-1279.0887	-1543.221	200.0	0.0	7200	93600
59.54165816307068	13	-1434.2711	66.2981	-1241.2095	-1502.8574	200.0	0.0	7200	100800
64.35296726226807	14	-1451.1108	39.912388	-1361.6824	-1511.6897	200.0	0.0	7200	108000
68.78785109519958	15	-1474.5406	25.391813	-1396.9521	-1506.6509	200.0	0.0	7200	115200
73.38089227676392	16	-1479.7948	36.06749	-1348.6394	-1526.8772	200.0	0.0	7200	122400
77.90230703353882	17	-1485.3386	40.53103	-1364.136	-1546.1205	200.0	0.0	7200	129600
82.09594511985779	18	-1507.6251	30.898968	-1431.3499	-1557.9286	200.0	0.0	7200	136800
86.27146124839783	19	-1513.6211	34.78977	-1433.3556	-1579.1147	200.0	0.0	7200	144000
91.76400899887085	20	-1515.9731	36.734543	-1441.2859	-1597.3228	200.0	0.0	7200	151200
100.98918199539185	21	-1545.0304	35.96929	-1450.7257	-1614.311	200.0	0.0	7200	158400
105.518470287323	22	-1551.5852	50.12066	-1445.5409	-1625.3088	200.0	0.0	7200	165600
109.54820823669434	23	-1569.7343	47.908237	-1485.5345	-1633.461	200.0	0.0	7200	172800
113.62466311454773	24	-1561.7778	44.575657	-1501.0071	-1642.46	200.0	0.0	7200	180000
117.58987593650818	25	-1568.678	41.567604	-1492.6523	-1639.6179	200.0	0.0	7200	187200
121.39606308937073	26	-1565.9672	53.900227	-1418.4717	-1639.1915	200.0	0.0	7200	194400
125.21320128440857	27	-1572.5972	54.978004	-1366.9615	-1648.6873	200.0	0.0	7200	201600
129.309396982193	28	-1570.3269	49.11602	-1406.5417	-1643.7585	200.0	0.0	7200	208800
133.5688030719757	29	-1589.4532	43.185738	-1486.2612	-1647.8077	200.0	0.0	7200	216000
138.02146196365356	30	-1570.9382	42.99263	-1493.6914	-1642.4209	200.0	0.0	7200	223200
141.86582803726196	31	-1560.0831	38.718845	-1493.0872	-1627.537	200.0	0.0	7200	230400
145.75746202468872	32	-1552.9767	43.51691	-1482.2255	-1628.1228	200.0	0.0	7200	237600
150.06298899650574	33	-1558.911	37.669197	-1478.8711	-1632.4153	200.0	0.0	7200	244800
154.06986021995544	34	-1540.7872	48.452915	-1404.2238	-1631.021	200.0	0.0	7200	252000
158.4230499267578	35	-1538.5276	42.415916	-1471.975	-1618.9456	200.0	0.0	7200	259200
162.96378707885742	36	-1514.0251	47.40524	-1310.6633	-1577.2605	200.0	0.0	7200	266400
168.05406522750854	37	-1495.5332	28.368128	-1415.7711	-1563.0084	200.0	0.0	7200	273600
172.31510400772095	38	-1476.3683	33.60995	-1345.304	-1520.9656	200.0	0.0	7200	280800
176.19678902626038	39	-1430.9869	54.727787	-1276.008	-1500.5786	200.0	0.0	7200	288000
